id,ACTION
51024,0.978901
51025,0.979054
51026,0.940593
51027,0.994128
51028,0.981170
51029,0.993324
51030,0.998765
51031,0.976667
51032,0.979061
51033,0.972765
51034,0.992169
51035,0.973447
51036,0.995491
51037,0.896347
51038,0.996855
51039,0.969891
51040,0.950851
51041,0.909048
51042,0.683493
51043,0.989361
51044,0.987284
51045,0.970022
51046,0.995724
51047,0.985802
51048,0.992738
51049,0.993204
51050,0.995777
51051,0.992252
51052,0.976203
51053,0.996390
51054,0.989042
51055,0.960557
51056,0.991876
51057,0.982220
51058,0.983850
51059,0.989797
51060,0.997966
51061,0.991551
51062,0.998144
51063,0.929449
51064,0.991841
51065,0.978515
51066,0.968357
51067,0.994835
51068,0.998182
51069,0.997823
51070,0.998084
51071,0.974592
51072,0.999545
51073,0.999847
51074,0.994826
51075,0.953282
51076,0.999000
51077,0.999132
51078,0.988850
51079,0.970574
51080,0.996207
51081,0.955252
51082,0.998130
51083,0.996527
51084,0.997698
51085,0.994475
51086,0.924722
51087,0.996970
51088,0.957570
51089,0.990929
51090,0.992797
51091,0.986629
51092,0.999477
51093,0.494494
51094,0.814766
51095,0.996721
51096,0.969560
51097,0.973766
51098,0.594718
51099,0.847408
51100,0.034704
51101,0.833187
51102,0.989726
51103,0.995510
51104,0.977906
51105,0.984607
51106,0.996503
51107,0.998382
51108,0.998530
51109,0.904960
51110,0.997954
51111,0.978605
51112,0.976871
51113,0.788775
51114,0.998287
51115,0.940274
51116,0.977922
51117,0.991036
51118,0.988699
51119,0.839496
51120,0.997411
51121,0.998498
51122,0.982360
51123,0.693595
51124,0.949934
51125,0.917471
51126,0.960875
51127,0.998577
51128,0.995006
51129,0.914534
51130,0.780942
51131,0.985141
51132,0.988135
51133,0.997373
51134,0.997242
51135,0.993358
51136,0.997486
51137,0.999640
51138,0.918373
51139,0.992056
51140,0.995379
51141,0.911384
51142,0.999317
51143,0.997367
51144,0.975078
51145,0.993320
51146,0.993293
51147,0.994033
51148,0.993470
51149,0.994810
51150,0.995021
51151,0.998187
51152,0.410800
51153,0.998785
51154,0.941841
51155,0.999255
51156,0.988957
51157,0.989081
51158,0.998088
51159,0.997793
51160,0.997742
51161,0.998010
51162,0.083034
51163,0.856875
51164,0.999913
51165,0.997052
51166,0.962498
51167,0.997102
51168,0.739378
51169,0.995593
51170,0.993323
51171,0.994665
51172,0.997458
51173,0.897290
51174,0.895556
51175,0.987705
51176,0.995198
51177,0.967464
51178,0.997781
51179,0.999671
51180,0.998169
51181,0.898716
51182,0.998467
51183,0.989441
51184,0.415215
51185,0.991193
51186,0.984249
51187,0.993477
51188,0.993364
51189,0.983116
51190,0.528838
51191,0.946348
51192,0.994299
51193,0.999019
51194,0.994794
51195,0.998018
51196,0.999394
51197,0.705225
51198,0.981644
51199,0.988292
51200,0.998680
51201,0.948777
51202,0.986669
51203,0.997093
51204,0.993236
51205,0.991632
51206,0.998099
51207,0.997893
51208,0.996762
51209,0.987492
51210,0.870506
51211,0.973293
51212,0.988267
51213,0.887654
51214,0.997384
51215,0.997634
51216,0.987069
51217,0.895626
51218,0.997889
51219,0.985417
51220,0.998213
51221,0.993521
51222,0.993268
51223,0.996724
51224,0.996384
51225,0.883708
51226,0.971138
51227,0.970532
51228,0.994129
51229,0.995759
51230,0.992852
51231,0.985352
51232,0.988352
51233,0.970958
51234,0.974531
51235,0.991442
51236,0.772360
51237,0.979567
51238,0.968071
51239,0.992718
51240,0.979418
51241,0.720467
51242,0.334001
51243,0.999553
51244,0.724602
51245,0.877452
51246,0.924465
51247,0.996800
51248,0.790079
51249,0.983099
51250,0.997700
51251,0.993908
51252,0.972233
51253,0.898173
51254,0.976123
51255,0.888193
51256,0.990512
51257,0.997259
51258,0.987066
51259,0.982162
51260,0.935004
51261,0.964287
51262,0.992522
51263,0.997080
51264,0.998411
51265,0.998425
51266,0.996618
51267,0.849780
51268,0.995261
51269,0.997543
51270,0.893203
51271,0.998572
51272,0.988535
51273,0.956289
51274,0.984247
51275,0.981780
51276,0.998976
51277,0.981871
51278,0.995162
51279,0.989432
51280,0.994483
51281,0.963404
51282,0.950559
51283,0.999196
51284,0.973536
51285,0.817015
51286,0.983586
51287,0.948920
51288,0.859224
51289,0.991752
51290,0.978510
51291,0.675689
51292,0.998880
51293,0.981088
51294,0.963471
51295,0.997092
51296,0.934145
51297,0.985134
51298,0.994955
51299,0.988250
51300,0.996646
51301,0.807516
51302,0.997874
51303,0.988910
51304,0.997873
51305,0.995535
51306,0.983649
51307,0.805334
51308,0.996741
51309,0.990596
51310,0.998625
51311,0.980846
51312,0.984248
51313,0.991936
51314,0.965000
51315,0.976359
51316,0.990970
51317,0.990954
51318,0.974490
51319,0.997443
51320,0.969741
51321,0.937527
51322,0.984655
51323,0.968182
51324,0.978086
51325,0.994169
51326,0.997726
51327,0.999502
51328,0.981854
51329,0.912777
51330,0.999499
51331,0.996730
51332,0.999276
51333,0.972841
51334,0.993972
51335,0.995791
51336,0.998837
51337,0.855535
51338,0.985944
51339,0.992472
51340,0.941487
51341,0.991786
51342,0.972119
51343,0.969208
51344,0.964520
51345,0.989598
51346,0.990606
51347,0.927256
51348,0.976004
51349,0.981302
51350,0.994470
51351,0.998592
51352,0.467580
51353,0.950733
51354,0.998493
51355,0.970748
51356,0.986253
51357,0.996939
51358,0.999659
51359,0.943378
51360,0.999101
51361,0.997590
51362,0.996895
51363,0.985066
51364,0.997486
51365,0.999680
51366,0.993635
51367,0.992487
51368,0.993268
51369,0.797575
51370,0.994718
51371,0.861516
51372,0.156416
51373,0.985330
51374,0.777913
51375,0.811534
51376,0.126548
51377,0.995503
51378,0.988303
51379,0.990389
51380,0.881451
51381,0.998763
51382,0.992120
51383,0.989441
51384,0.941211
51385,0.996553
51386,0.951679
51387,0.089595
51388,0.983616
51389,0.997138
51390,0.992971
51391,0.989367
51392,0.931754
51393,0.939143
51394,0.951039
51395,0.912822
51396,0.996213
51397,0.977959
51398,0.990680
51399,0.866306
51400,0.983528
51401,0.997624
51402,0.996419
51403,0.997248
51404,0.987929
51405,0.861197
51406,0.997580
51407,0.293240
51408,0.998594
51409,0.171489
51410,0.931642
51411,0.744576
51412,0.994173
51413,0.944138
51414,0.675519
51415,0.989111
51416,0.991910
51417,0.998404
51418,0.771545
51419,0.985867
51420,0.998431
51421,0.998344
51422,0.971570
51423,0.999816
51424,0.998504
51425,0.944112
51426,0.998559
51427,0.860392
51428,0.985466
51429,0.997275
51430,0.996983
51431,0.997685
51432,0.998436
51433,0.988706
51434,0.998703
51435,0.997235
51436,0.999215
51437,0.999249
51438,0.997960
51439,0.998745
51440,0.999103
51441,0.996209
51442,0.993534
51443,0.995883
51444,0.990626
51445,0.999797
51446,0.927192
51447,0.993978
51448,0.996178
51449,0.999397
51450,0.895376
51451,0.990295
51452,0.967405
51453,0.983386
51454,0.910810
51455,0.994631
51456,0.989588
51457,0.986284
51458,0.996497
51459,0.983338
51460,0.834806
51461,0.992583
51462,0.995770
51463,0.995073
51464,0.992976
51465,0.967995
51466,0.978931
51467,0.969209
51468,0.951489
51469,0.916934
51470,0.902636
51471,0.989888
51472,0.887610
51473,0.989697
51474,0.980419
51475,0.970199
51476,0.984192
51477,0.996161
51478,0.981669
51479,0.955013
51480,0.988901
51481,0.998970
51482,0.919042
51483,0.996371
51484,0.981925
51485,0.836726
51486,0.763164
51487,0.998620
51488,0.734929
51489,0.967211
51490,0.999722
51491,0.995165
51492,0.861799
51493,0.998393
51494,0.982469
51495,0.998845
51496,0.990148
51497,0.978360
51498,0.952918
51499,0.623335
51500,0.998890
51501,0.997243
51502,0.999140
51503,0.994210
51504,0.993141
51505,0.983849
51506,0.996848
51507,0.992185
51508,0.995795
51509,0.931090
51510,0.992381
51511,0.960447
51512,0.977722
51513,0.956637
51514,0.952574
51515,0.961957
51516,0.995043
51517,0.994900
51518,0.949061
51519,0.992084
51520,0.989685
51521,0.940789
51522,0.888374
51523,0.917417
51524,0.962166
51525,0.993017
51526,0.854160
51527,0.941039
51528,0.995428
51529,0.816811
51530,0.801258
51531,0.997475
51532,0.994109
51533,0.995572
51534,0.882566
51535,0.989377
51536,0.996248
51537,0.967959
51538,0.991711
51539,0.921023
51540,0.999362
51541,0.968296
51542,0.950445
51543,0.985263
51544,0.999099
51545,0.988947
51546,0.957641
51547,0.997866
51548,0.979120
51549,0.999179
51550,0.983869
51551,0.989381
51552,0.565026
51553,0.963805
51554,0.989672
51555,0.978100
51556,0.998415
51557,0.993868
51558,0.964021
51559,0.780932
51560,0.997490
51561,0.953615
51562,0.992737
51563,0.983340
51564,0.997180
51565,0.996051
51566,0.918230
51567,0.941064
51568,0.982888
51569,0.997008
51570,0.998888
51571,0.983489
51572,0.976958
51573,0.992247
51574,0.773376
51575,0.988289
51576,0.983401
51577,0.932544
51578,0.999179
51579,0.978893
51580,0.997511
51581,0.998547
51582,0.998674
51583,0.750615
51584,0.985317
51585,0.996472
51586,0.995100
51587,0.991214
51588,0.997204
51589,0.793698
51590,0.975906
51591,0.971726
51592,0.928996
51593,0.973672
51594,0.997666
51595,0.980429
51596,0.980594
51597,0.997816
51598,0.969528
51599,0.974116
51600,0.981334
51601,0.993668
51602,0.967874
51603,0.992772
51604,0.999266
51605,0.518073
51606,0.874802
51607,0.993370
51608,0.990541
51609,0.442044
51610,0.998811
51611,0.996388
51612,0.997348
51613,0.993200
51614,0.995484
51615,0.986613
51616,0.995396
51617,0.902001
51618,0.912361
51619,0.997460
51620,0.998798
51621,0.933706
51622,0.990938
51623,0.970658
51624,0.997691
51625,0.990658
51626,0.966098
51627,0.995532
51628,0.972078
51629,0.946163
51630,0.963828
51631,0.989429
51632,0.704088
51633,0.998176
51634,0.991961
51635,0.988161
51636,0.998210
51637,0.997347
51638,0.995112
51639,0.983791
51640,0.986957
51641,0.983399
51642,0.994655
51643,0.985276
51644,0.985888
51645,0.988665
51646,0.994703
51647,0.982130
51648,0.987837
51649,0.992470
51650,0.996413
51651,0.997311
51652,0.998714
51653,0.996016
51654,0.991338
51655,0.994665
51656,0.999876
51657,0.996210
51658,0.975072
51659,0.998879
51660,0.953584
51661,0.980166
51662,0.994386
51663,0.938669
51664,0.998221
51665,0.989633
51666,0.989101
51667,0.945752
51668,0.995806
51669,0.971795
51670,0.997250
51671,0.981367
51672,0.999048
51673,0.941747
51674,0.968013
51675,0.957366
51676,0.998896
51677,0.967745
51678,0.999480
51679,0.960946
51680,0.991644
51681,0.995862
51682,0.994681
51683,0.998201
51684,0.393721
51685,0.997006
51686,0.981735
51687,0.985971
51688,0.996854
51689,0.995606
51690,0.992583
51691,0.817570
51692,0.999814
51693,0.990589
51694,0.989394
51695,0.990357
51696,0.764080
51697,0.980379
51698,0.989690
51699,0.979700
51700,0.992202
51701,0.998985
51702,0.996647
51703,0.835410
51704,0.998742
51705,0.996389
51706,0.956776
51707,0.995436
51708,0.995610
51709,0.987839
51710,0.997506
51711,0.999270
51712,0.980266
51713,0.993821
51714,0.981608
51715,0.999597
51716,0.989744
51717,0.999097
51718,0.953660
51719,0.994099
51720,0.954345
51721,0.426637
51722,0.999545
51723,0.993187
51724,0.989812
51725,0.940614
51726,0.998785
51727,0.999750
51728,0.998997
51729,0.998769
51730,0.945895
51731,0.662540
51732,0.994659
51733,0.998340
51734,0.940363
51735,0.853307
51736,0.993784
51737,0.995398
51738,0.995439
51739,0.966172
51740,0.948428
51741,0.505674
51742,0.979087
51743,0.998425
51744,0.998024
51745,0.998570
51746,0.995761
51747,0.562823
51748,0.989428
51749,0.995945
51750,0.997797
51751,0.995107
51752,0.995221
51753,0.912694
51754,0.988388
51755,0.995856
51756,0.996127
51757,0.759448
51758,0.994784
51759,0.820238
51760,0.976844
51761,0.991159
51762,0.937691
51763,0.995503
51764,0.990972
51765,0.433116
51766,0.988908
51767,0.992034
51768,0.995586
51769,0.994112
51770,0.995784
51771,0.985458
51772,0.991543
51773,0.988786
51774,0.998161
51775,0.995028
51776,0.987811
51777,0.979598
51778,0.970186
51779,0.955610
51780,0.996966
51781,0.977251
51782,0.987564
51783,0.998340
51784,0.858151
51785,0.992977
51786,0.957007
51787,0.906628
51788,0.970426
51789,0.996875
51790,0.991205
51791,0.781511
51792,0.998332
51793,0.989521
51794,0.643169
51795,0.993609
51796,0.999349
51797,0.994709
51798,0.876738
51799,0.968904
51800,0.969159
51801,0.989460
51802,0.980124
51803,0.999379
51804,0.993991
51805,0.873113
51806,0.959365
51807,0.929764
51808,0.986862
51809,0.971315
51810,0.993074
51811,0.999465
51812,0.997587
51813,0.990158
51814,0.604529
51815,0.991121
51816,0.776228
51817,0.982753
51818,0.995772
51819,0.983981
51820,0.860221
51821,0.995148
51822,0.597170
51823,0.952534
51824,0.927674
51825,0.990324
51826,0.998331
51827,0.924653
51828,0.989048
51829,0.985443
51830,0.975072
51831,0.984876
51832,0.998437
51833,0.946495
51834,0.983308
51835,0.990399
51836,0.997988
51837,0.976130
51838,0.996902
51839,0.992836
51840,0.994398
51841,0.990150
51842,0.995168
51843,0.993357
51844,0.997732
51845,0.999456
51846,0.999685
51847,0.997133
51848,0.994822
51849,0.991300
51850,0.995397
51851,0.999060
51852,0.950338
51853,0.999951
51854,0.875129
51855,0.943412
51856,0.999668
51857,0.958510
51858,0.996014
51859,0.970708
51860,0.999395
51861,0.984205
51862,0.937315
51863,0.996962
51864,0.960181
51865,0.982436
51866,0.981016
51867,0.957922
51868,0.959953
51869,0.997751
51870,0.984924
51871,0.985055
51872,0.999433
51873,0.994333
51874,0.880978
51875,0.977544
51876,0.984450
51877,0.764052
51878,0.994669
51879,0.995298
51880,0.983670
51881,0.981154
51882,0.991457
51883,0.998970
51884,0.959477
51885,0.956501
51886,0.994915
51887,0.999098
51888,0.991698
51889,0.947210
51890,0.997188
51891,0.994641
51892,0.981983
51893,0.945236
51894,0.983877
51895,0.994147
51896,0.999128
51897,0.998726
51898,0.934218
51899,0.998378
51900,0.998753
51901,0.997062
51902,0.946097
51903,0.928079
51904,0.991949
51905,0.990484
51906,0.977626
51907,0.999506
51908,0.997987
51909,0.985996
51910,0.981496
51911,0.966684
51912,0.988348
51913,0.993475
51914,0.973410
51915,0.965362
51916,0.994761
51917,0.850820
51918,0.948664
51919,0.985268
51920,0.982809
51921,0.992394
51922,0.953246
51923,0.996471
51924,0.978347
51925,0.969310
51926,0.985505
51927,0.715019
51928,0.995503
51929,0.994894
51930,0.777434
51931,0.991891
51932,0.999533
51933,0.156125
51934,0.993125
51935,0.951485
51936,0.996033
51937,0.995449
51938,0.994886
51939,0.984578
51940,0.994281
51941,0.999690
51942,0.999188
51943,0.995835
51944,0.994956
51945,0.949841
51946,0.999026
51947,0.995533
51948,0.848677
51949,0.990417
51950,0.993767
51951,0.997987
51952,0.996696
51953,0.985234
51954,0.991388
51955,0.997672
51956,0.964028
51957,0.988127
51958,0.998520
51959,0.699572
51960,0.482817
51961,0.990665
51962,0.998515
51963,0.990771
51964,0.994202
51965,0.995935
51966,0.959008
51967,0.998080
51968,0.573645
51969,0.999450
51970,0.999108
51971,0.791257
51972,0.994652
51973,0.966133
51974,0.998407
51975,0.997956
51976,0.986527
51977,0.936788
51978,0.982143
51979,0.983535
51980,0.997503
51981,0.991404
51982,0.961337
51983,0.989348
51984,0.922831
51985,0.994375
51986,0.993003
51987,0.993619
51988,0.354020
51989,0.911170
51990,0.995086
51991,0.996162
51992,0.954425
51993,0.969129
51994,0.984418
51995,0.981141
51996,0.993414
51997,0.994984
51998,0.960221
51999,0.980307
52000,0.995984
52001,0.986873
52002,0.997508
52003,0.997045
52004,0.982534
52005,0.928964
52006,0.997329
52007,0.994615
52008,0.985171
52009,0.998644
52010,0.994690
52011,0.999726
52012,0.852853
52013,0.994023
52014,0.980223
52015,0.996307
52016,0.976625
52017,0.993912
52018,0.986824
52019,0.998905
52020,0.640757
52021,0.959953
52022,0.998426
52023,0.986014
52024,0.997762
52025,0.808763
52026,0.999704
52027,0.981378
52028,0.979410
52029,0.989784
52030,0.997604
52031,0.954786
52032,0.956529
52033,0.973566
52034,0.951000
52035,0.998929
52036,0.728497
52037,0.999546
52038,0.997516
52039,0.977519
52040,0.993651
52041,0.998168
52042,0.998172
52043,0.891583
52044,0.939389
52045,0.993563
52046,0.250330
52047,0.996460
52048,0.993687
52049,0.980175
52050,0.996104
52051,0.997422
52052,0.949173
52053,0.983035
52054,0.995344
52055,0.378588
52056,0.997616
52057,0.979421
52058,0.919070
52059,0.999132
52060,0.948807
52061,0.990904
52062,0.995962
52063,0.992480
52064,0.999554
52065,0.995202
52066,0.972183
52067,0.988027
52068,0.974472
52069,0.999800
52070,0.964137
52071,0.956779
52072,0.999445
52073,0.995920
52074,0.959387
52075,0.901418
52076,0.994178
52077,0.998843
52078,0.985019
52079,0.993866
52080,0.993944
52081,0.990108
52082,0.999108
52083,0.832664
52084,0.999381
52085,0.366654
52086,0.981267
52087,0.998850
52088,0.998254
52089,0.997979
52090,0.999209
52091,0.994276
52092,0.997435
52093,0.993914
52094,0.967046
52095,0.967417
52096,0.818570
52097,0.984323
52098,0.558487
52099,0.998222
52100,0.964385
52101,0.987925
52102,0.888000
52103,0.994326
52104,0.979830
52105,0.998481
52106,0.985663
52107,0.993743
52108,0.974100
52109,0.952144
52110,0.988900
52111,0.998296
52112,0.735325
52113,0.976926
52114,0.980038
52115,0.998676
52116,0.988226
52117,0.996147
52118,0.993391
52119,0.995361
52120,0.996457
52121,0.998149
52122,0.781972
52123,0.986987
52124,0.991719
52125,0.998400
52126,0.930254
52127,0.249604
52128,0.904262
52129,0.973491
52130,0.985046
52131,0.988228
52132,0.991682
52133,0.981619
52134,0.980346
52135,0.995353
52136,0.995292
52137,0.999322
52138,0.998965
52139,0.557163
52140,0.993050
52141,0.989231
52142,0.999885
52143,0.655293
52144,0.992947
52145,0.986643
52146,0.949010
52147,0.989244
52148,0.994026
52149,0.987644
52150,0.970115
52151,0.362427
52152,0.997758
52153,0.995399
52154,0.743734
52155,0.998198
52156,0.987774
52157,0.987525
52158,0.993692
52159,0.987911
52160,0.995951
52161,0.999227
52162,0.988410
52163,0.993126
52164,0.980885
52165,0.978666
52166,0.980701
52167,0.990575
52168,0.993043
52169,0.983565
52170,0.971324
52171,0.990178
52172,0.996615
52173,0.997014
52174,0.961853
52175,0.992258
52176,0.978986
52177,0.468946
52178,0.997011
52179,0.997887
52180,0.967327
52181,0.985196
52182,0.987762
52183,0.998328
52184,0.996631
52185,0.960344
52186,0.976095
52187,0.998289
52188,0.994967
52189,0.952637
52190,0.761620
52191,0.997489
52192,0.976500
52193,0.995632
52194,0.999627
52195,0.971942
52196,0.999617
52197,0.700430
52198,0.995371
52199,0.999379
52200,0.996474
52201,0.999680
52202,0.999024
52203,0.992979
52204,0.937449
52205,0.995331
52206,0.999822
52207,0.996549
52208,0.987472
52209,0.340830
52210,0.996317
52211,0.979410
52212,0.970907
52213,0.997919
52214,0.977751
52215,0.995690
52216,0.996821
52217,0.988487
52218,0.976414
52219,0.986341
52220,0.999629
52221,0.992049
52222,0.989850
52223,0.638063
52224,0.986619
52225,0.996976
52226,0.993027
52227,0.997818
52228,0.837420
52229,0.964265
52230,0.989693
52231,0.995553
52232,0.180244
52233,0.998556
52234,0.992012
52235,0.996746
52236,0.982674
52237,0.994024
52238,0.992233
52239,0.966595
52240,0.995786
52241,0.998729
52242,0.998254
52243,0.996823
52244,0.995359
52245,0.991851
52246,0.999607
52247,0.791692
52248,0.835422
52249,0.973370
52250,0.999690
52251,0.952367
52252,0.953697
52253,0.912992
52254,0.994977
52255,0.961893
52256,0.959460
52257,0.998025
52258,0.997104
52259,0.990522
52260,0.999537
52261,0.978264
52262,0.992808
52263,0.995199
52264,0.994811
52265,0.792601
52266,0.998920
52267,0.971858
52268,0.996335
52269,0.990238
52270,0.995570
52271,0.975196
52272,0.947013
52273,0.955969
52274,0.708638
52275,0.992668
52276,0.999513
52277,0.817822
52278,0.996855
52279,0.738312
52280,0.985818
52281,0.987494
52282,0.981696
52283,0.990971
52284,0.988269
52285,0.999255
52286,0.963744
52287,0.831137
52288,0.356650
52289,0.992100
52290,0.832633
52291,0.971852
52292,0.998256
52293,0.368045
52294,0.159325
52295,0.994932
52296,0.990723
52297,0.998028
52298,0.996855
52299,0.998973
52300,0.998271
52301,0.997048
52302,0.989893
52303,0.964920
52304,0.996241
52305,0.137102
52306,0.994801
52307,0.995925
52308,0.999456
52309,0.996808
52310,0.947646
52311,0.969631
52312,0.973585
52313,0.998462
52314,0.970769
52315,0.991681
52316,0.988055
52317,0.996164
52318,0.487714
52319,0.647676
52320,0.965381
52321,0.994075
52322,0.826040
52323,0.983127
52324,0.904141
52325,0.979342
52326,0.994996
52327,0.974818
52328,0.996557
52329,0.519394
52330,0.975751
52331,0.718382
52332,0.986203
52333,0.972746
52334,0.990929
52335,0.997468
52336,0.979499
52337,0.906131
52338,0.983070
52339,0.980026
52340,0.989738
52341,0.993536
52342,0.991947
52343,0.994508
52344,0.993017
52345,0.961221
52346,0.994419
52347,0.981555
52348,0.994526
52349,0.989000
52350,0.998597
52351,0.978703
52352,0.994189
52353,0.997837
52354,0.997394
52355,0.996847
52356,0.995223
52357,0.962364
52358,0.984087
52359,0.726602
52360,0.998613
52361,0.984426
52362,0.998494
52363,0.973116
52364,0.995822
52365,0.991045
52366,0.998604
52367,0.970912
52368,0.998948
52369,0.989325
52370,0.997896
52371,0.976871
52372,0.995296
52373,0.998935
52374,0.999621
52375,0.917803
52376,0.989452
52377,0.965278
52378,0.949222
52379,0.994845
52380,0.993694
52381,0.974689
52382,0.814952
52383,0.791950
52384,0.998500
52385,0.991256
52386,0.997186
52387,0.977158
52388,0.996192
52389,0.996947
52390,0.992860
52391,0.993576
52392,0.934888
52393,0.992733
52394,0.600469
52395,0.982301
52396,0.987039
52397,0.999222
52398,0.989006
52399,0.427345
52400,0.926670
52401,0.888568
52402,0.956940
52403,0.924005
52404,0.996275
52405,0.998066
52406,0.981163
52407,0.995208
52408,0.990426
52409,0.996834
52410,0.962575
52411,0.667922
52412,0.998115
52413,0.997745
52414,0.985468
52415,0.998664
52416,0.990157
52417,0.994146
52418,0.988905
52419,0.957502
52420,0.986383
52421,0.940066
52422,0.992299
52423,0.977602
52424,0.993281
52425,0.995779
52426,0.990800
52427,0.968819
52428,0.941745
52429,0.989146
52430,0.978499
52431,0.997008
52432,0.452499
52433,0.993053
52434,0.999830
52435,0.886384
52436,0.611898
52437,0.986463
52438,0.996671
52439,0.955343
52440,0.992278
52441,0.985183
52442,0.954808
52443,0.858420
52444,0.994901
52445,0.626256
52446,0.891773
52447,0.966178
52448,0.938211
52449,0.981656
52450,0.986354
52451,0.995013
52452,0.994316
52453,0.995020
52454,0.941803
52455,0.998580
52456,0.996358
52457,0.998942
52458,0.995171
52459,0.980003
52460,0.985294
52461,0.977208
52462,0.962160
52463,0.999654
52464,0.989270
52465,0.985873
52466,0.999080
52467,0.979912
52468,0.984781
52469,0.988232
52470,0.999324
52471,0.995644
52472,0.985876
52473,0.953233
52474,0.961701
52475,0.980331
52476,0.654032
52477,0.995839
52478,0.995414
52479,0.979779
52480,0.944975
52481,0.990807
52482,0.973251
52483,0.996811
52484,0.972495
52485,0.999771
52486,0.999336
52487,0.975287
52488,0.992650
52489,0.996958
52490,0.990660
52491,0.941174
52492,0.985753
52493,0.981603
52494,0.993191
52495,0.991690
52496,0.991587
52497,0.998132
52498,0.998572
52499,0.996062
52500,0.757148
52501,0.996236
52502,0.996364
52503,0.986837
52504,0.999312
52505,0.885031
52506,0.987961
52507,0.977500
52508,0.980277
52509,0.308111
52510,0.986271
52511,0.963741
52512,0.955957
52513,0.994668
52514,0.801399
52515,0.225279
52516,0.999886
52517,0.999488
52518,0.996441
52519,0.999668
52520,0.963188
52521,0.996482
52522,0.976735
52523,0.997991
52524,0.999349
52525,0.691830
52526,0.989705
52527,0.983102
52528,0.936376
52529,0.909190
52530,0.999152
52531,0.918156
52532,0.962665
52533,0.947159
52534,0.959111
52535,0.997026
52536,0.682870
52537,0.998844
52538,0.988976
52539,0.995851
52540,0.985353
52541,0.953175
52542,0.998450
52543,0.990678
52544,0.998209
52545,0.996478
52546,0.994644
52547,0.900364
52548,0.999056
52549,0.992214
52550,0.973802
52551,0.653778
52552,0.977992
52553,0.345123
52554,0.993843
52555,0.973245
52556,0.990991
52557,0.990095
52558,0.992709
52559,0.608407
52560,0.980467
52561,0.988566
52562,0.999139
52563,0.997789
52564,0.995380
52565,0.981005
52566,0.998146
52567,0.987733
52568,0.975716
52569,0.982771
52570,0.995942
52571,0.989500
52572,0.949030
52573,0.763771
52574,0.999245
52575,0.996367
52576,0.996421
52577,0.995265
52578,0.998097
52579,0.981797
52580,0.998824
52581,0.875433
52582,0.981253
52583,0.896299
52584,0.996982
52585,0.991451
52586,0.996363
52587,0.997580
52588,0.969700
52589,0.995293
52590,0.998482
52591,0.989717
52592,0.990130
52593,0.983805
52594,0.999018
52595,0.995762
52596,0.867718
52597,0.997131
52598,0.798216
52599,0.714844
52600,0.999041
52601,0.983923
52602,0.992486
52603,0.994332
52604,0.856978
52605,0.983480
52606,0.973454
52607,0.890607
52608,0.999136
52609,0.995445
52610,0.970731
52611,0.976192
52612,0.968918
52613,0.997279
52614,0.983722
52615,0.965204
52616,0.767977
52617,0.485361
52618,0.948788
52619,0.938081
52620,0.957498
52621,0.991404
52622,0.970491
52623,0.998620
52624,0.996853
52625,0.997242
52626,0.997442
52627,0.986547
52628,0.997389
52629,0.999729
52630,0.978246
52631,0.973488
52632,0.998464
52633,0.651984
52634,0.999155
52635,0.996259
52636,0.401424
52637,0.999757
52638,0.995370
52639,0.993837
52640,0.997090
52641,0.965412
52642,0.996440
52643,0.986610
52644,0.966247
52645,0.998495
52646,0.994608
52647,0.930507
52648,0.791740
52649,0.997451
52650,0.991754
52651,0.995431
52652,0.986367
52653,0.999253
52654,0.997663
52655,0.974065
52656,0.998347
52657,0.974201
52658,0.992312
52659,0.991465
52660,0.875438
52661,0.997251
52662,0.236067
52663,0.986983
52664,0.965588
52665,0.983513
52666,0.992204
52667,0.993914
52668,0.987976
52669,0.994852
52670,0.999296
52671,0.985413
52672,0.944177
52673,0.809347
52674,0.993870
52675,0.999727
52676,0.953118
52677,0.990764
52678,0.978608
52679,0.811026
52680,0.998140
52681,0.937524
52682,0.978098
52683,0.942517
52684,0.999545
52685,0.992597
52686,0.999130
52687,0.991529
52688,0.973436
52689,0.998653
52690,0.998267
52691,0.881931
52692,0.970932
52693,0.998076
52694,0.997556
52695,0.412600
52696,0.999482
52697,0.884619
52698,0.988058
52699,0.999422
52700,0.953236
52701,0.998879
52702,0.989112
52703,0.961058
52704,0.928780
52705,0.995335
52706,0.987199
52707,0.941654
52708,0.932322
52709,0.930226
52710,0.997892
52711,0.994992
52712,0.995755
52713,0.990425
52714,0.960484
52715,0.910696
52716,0.989864
52717,0.994069
52718,0.996821
52719,0.995169
52720,0.995757
52721,0.997294
52722,0.978954
52723,0.997195
52724,0.994191
52725,0.994452
52726,0.997595
52727,0.818834
52728,0.423067
52729,0.995793
52730,0.997283
52731,0.991037
52732,0.998079
52733,0.901506
52734,0.932857
52735,0.781429
52736,0.989478
52737,0.955042
52738,0.768051
52739,0.990239
52740,0.983998
52741,0.994135
52742,0.998639
52743,0.988756
52744,0.996008
52745,0.988284
52746,0.987734
52747,0.999343
52748,0.995480
52749,0.984465
52750,0.989579
52751,0.816025
52752,0.993662
52753,0.566366
52754,0.996193
52755,0.994910
52756,0.698258
52757,0.996362
52758,0.510853
52759,0.990098
52760,0.997313
52761,0.796581
52762,0.992390
52763,0.984195
52764,0.995509
52765,0.976362
52766,0.992580
52767,0.997930
52768,0.953818
52769,0.998994
52770,0.995833
52771,0.947013
52772,0.987827
